GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US93202,93202,ZCTA5 93202,1035,121,43990,9151,58.2,10.9,50917,16863,3.0,2.9,39083,16321,1.0,1.7,-,**,4.4,3.5,-,**,0.0,3.1,-,**,29.6,9.4,38895,10118,3.9,4.4,-,**,61.3,9.1,43750,9746,28.3,9.1,50792,26004,4.2,4.3,8993,7690,43.5,9.9,39571,9905,36.5,9.7,48446,12273,15.8,6.2,53500,17403,821,137,46563,4242,66.9,9.1,44844,4362,33.1,9.1,54500,6022,59.8,10.5,55917,9334,22.3,9.1,33155,16057,17.9,8.4,43179,18996,214,84,12073,8764,63.6,23.2,20250,6503,36.0,21.1,-,**,27.6,18.2,20813,3628,36.4,23.2,8690,7659,26.6,19.6,-,**,9.8,15.8,-,**,39.6,(X),(X),(X),43.5,(X),(X),(X),24.8,(X),(X),(X)
8600000US93203,93203,ZCTA5 93203,5047,233,37012,1632,87.3,2.5,36201,1671,1.9,1.4,39152,19116,0.2,0.2,-,**,0.3,0.3,-,**,0.3,0.4,-,**,8.5,2.1,45764,5672,1.5,0.8,41167,15571,89.6,2.8,36844,1443,8.5,2.2,43000,23156,6.5,2.3,-,**,50.1,3.4,35831,1490,33.8,3.3,45787,3477,9.6,1.9,32000,9780,4521,176,36549,1418,69.4,3.0,35835,1438,30.6,3.0,40724,6723,67.3,4.0,42210,3211,22.8,3.6,18787,3701,10.0,3.1,36656,9026,526,174,27171,9308,48.9,12.3,24250,5382,39.5,11.6,22500,9182,9.3,6.4,25417,8287,51.1,12.3,43750,33950,45.2,13.2,-,**,5.9,4.6,76635,41617,26.7,(X),(X),(X),26.3,(X),(X),(X),12.4,(X),(X),(X)
8600000US93204,93204,ZCTA5 93204,2120,192,35103,3926,54.3,7.9,35021,5978,1.0,1.7,-,**,0.7,0.8,-,**,0.8,1.0,-,**,0.0,1.5,-,**,43.2,7.9,40764,16954,0.0,1.5,-,**,88.2,4.4,34750,4550,11.2,4.3,35900,22987,4.9,3.3,26629,9619,41.3,6.5,29122,6739,38.1,4.8,44885,6636,15.8,3.7,40540,9078,1840,187,35125,3585,65.9,6.5,29692,5439,34.1,6.5,43429,14676,59.5,8.3,36393,5888,25.9,6.8,21108,14183,14.6,5.7,34853,13476,280,110,26047,7159,52.1,18.9,25233,8045,36.8,18.3,17188,13060,15.4,16.2,26581,1184,47.9,18.9,56750,50915,25.0,17.2,-,**,22.9,15.7,71364,51922,34.6,(X),(X),(X),31.4,(X),(X),(X),36.4,(X),(X),(X)
8600000US93205,93205,ZCTA5 93205,699,173,26004,10464,91.0,6.8,26091,15633,2.3,3.6,-,**,6.7,5.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,11.7,14.6,-,**,79.3,15.2,31316,29278,0.0,4.5,-,**,20.2,15.3,-,**,42.3,19.1,-,**,37.5,19.2,19679,6350,432,160,26466,16263,31.9,23.2,-,**,68.1,23.2,26620,14743,65.3,24.0,-,**,23.4,24.8,"2,500-",***,11.3,9.7,-,**,267,152,-,**,73.0,20.6,-,**,56.6,26.7,-,**,16.5,17.3,-,**,27.0,20.6,16324,1852,27.0,20.6,16324,1852,0.0,11.4,-,**,23.3,(X),(X),(X),33.1,(X),(X),(X),7.5,(X),(X),(X)
8600000US93206,93206,ZCTA5 93206,553,67,40116,5889,85.7,6.0,40096,9057,6.0,4.6,-,**,0.0,5.7,-,**,0.0,5.7,-,**,0.0,5.7,-,**,7.1,4.0,40865,1839,1.3,1.4,-,**,65.5,7.5,36250,10131,27.8,7.2,49167,37946,2.4,2.3,40875,19940,45.8,9.3,33015,6495,36.0,8.4,42469,7322,15.9,6.3,34000,15324,427,71,41875,9725,59.0,10.6,33125,10951,41.0,10.6,77083,55565,67.7,10.5,42396,13427,22.2,9.5,-,**,10.1,7.7,47159,21818,126,43,21136,8298,34.9,16.9,-,**,34.9,16.9,-,**,0.0,22.5,-,**,65.1,16.9,20000,10915,65.1,16.9,20000,10915,0.0,22.5,-,**,30.0,(X),(X),(X),27.2,(X),(X),(X),27.0,(X),(X),(X)
8600000US93207,93207,ZCTA5 93207,128,37,38750,13888,96.9,3.9,41250,16131,0.0,22.2,-,**,0.0,22.2,-,**,1.6,2.9,-,**,0.0,22.2,-,**,0.0,22.2,-,**,1.6,2.6,-,**,0.0,22.2,-,**,96.9,3.9,41250,16131,0.0,22.2,-,**,11.7,11.3,48750,23781,35.2,13.0,97750,42086,53.1,14.7,21667,5632,66,27,78750,36197,30.3,20.2,75500,43649,69.7,20.2,98500,62295,86.4,15.1,98750,55742,7.6,11.8,-,**,6.1,11.1,-,**,62,25,23125,12263,29.0,15.3,26250,19035,25.8,15.4,31250,20187,3.2,5.7,-,**,71.0,15.3,21000,17406,46.8,20.2,12159,9211,24.2,19.1,36250,8796,26.6,(X),(X),(X),31.8,(X),(X),(X),21.0,(X),(X),(X)
8600000US93208,93208,ZCTA5 93208,39,40,150284,136324,100.0,47.5,150284,136324,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,100.0,47.5,150284,136324,5.1,14.8,-,**,0.0,47.5,-,**,38.5,51.8,-,**,56.4,52.7,-,**,37,40,-,**,0.0,48.8,-,**,100.0,48.8,-,**,100.0,48.8,-,**,0.0,48.8,-,**,0.0,48.8,-,**,2,4,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,94.9,(X),(X),(X),100.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US93210,93210,ZCTA5 93210,4570,259,51026,7538,65.3,4.0,51250,8254,3.7,1.4,67019,44656,0.5,0.5,-,**,1.8,1.2,154688,15116,0.0,0.7,-,**,25.8,3.5,37578,10679,3.0,1.5,70179,22968,51.6,3.8,42813,7925,41.0,3.7,61333,13100,6.2,2.3,21154,11001,37.5,3.9,60827,7686,41.4,3.9,57063,13069,14.9,2.5,35119,9827,3275,174,53125,9773,54.9,5.1,41750,11650,45.1,5.1,66140,8282,66.8,5.3,65045,9600,22.8,4.7,25075,8262,10.4,3.7,63500,29292,1295,242,30212,10259,53.6,9.1,24773,11182,47.9,8.3,22879,9130,5.7,5.3,60385,57750,46.4,9.1,31760,31474,35.6,8.4,31445,25646,10.8,5.9,-,**,31.0,(X),(X),(X),32.2,(X),(X),(X),27.5,(X),(X),(X)
8600000US93212,93212,ZCTA5 93212,4312,223,35149,3485,79.5,4.1,35854,3654,6.7,3.1,18913,17885,1.4,0.9,16429,12856,0.1,0.2,-,**,0.2,0.2,-,**,10.5,2.8,41667,15030,1.6,1.1,41193,17658,71.9,4.3,35225,3868,20.3,3.3,39097,9070,3.0,1.9,21850,13029,39.5,4.3,34726,6561,39.0,4.6,39544,4371,18.6,2.3,24418,4853,3283,215,35097,2886,57.2,4.9,30891,3803,42.8,4.9,39244,5054,60.8,6.0,41000,5797,28.0,5.6,19429,6322,11.2,3.6,40625,7757,1029,186,23281,4390,49.7,9.4,17628,5602,45.0,9.4,17934,5483,4.7,3.4,-,**,50.3,9.4,34024,11974,30.9,10.3,28750,18121,19.4,9.3,40900,20864,47.9,(X),(X),(X),47.2,(X),(X),(X),46.8,(X),(X),(X)
8600000US93215,93215,ZCTA5 93215,11650,417,36949,2433,73.1,2.3,35679,2743,1.2,0.8,-,**,1.1,0.6,-,**,13.4,1.7,57232,14715,0.1,0.2,-,**,9.9,1.6,33346,5320,1.2,0.5,61080,24277,79.8,1.9,34312,2897,5.2,1.4,43649,6486,3.8,1.5,35696,6536,41.9,2.9,36456,4299,38.3,2.7,44754,4673,16.0,1.9,26069,4336,10348,363,37284,2786,57.3,3.2,33822,2318,42.7,3.2,43975,5083,68.0,3.8,43531,3571,22.2,3.3,23944,5899,9.8,2.0,29053,5002,1302,219,22946,3622,68.4,8.1,19000,5447,58.1,8.3,16695,6624,10.2,5.5,38523,31442,31.6,8.1,31076,2202,28.0,8.4,31047,2013,3.7,2.8,-,**,29.2,(X),(X),(X),30.1,(X),(X),(X),20.2,(X),(X),(X)
8600000US93218,93218,ZCTA5 93218,277,50,30288,6892,90.6,5.9,31250,5917,0.0,11.1,-,**,0.7,1.1,-,**,0.0,11.1,-,**,0.0,11.1,-,**,7.2,5.4,11944,5589,1.4,2.4,-,**,76.2,7.5,28472,10828,21.7,7.4,36250,21387,0.0,11.1,-,**,35.7,10.7,29688,15566,43.7,11.3,33250,22697,20.6,10.0,20893,10857,235,47,30288,7553,54.9,11.2,27917,15533,45.1,11.2,32500,20495,66.0,11.2,33365,5451,19.1,10.0,12434,5011,14.9,9.0,-,**,42,18,25625,19847,64.3,21.4,-,**,64.3,21.4,-,**,0.0,45.8,-,**,35.7,21.4,33750,28201,11.9,21.9,-,**,23.8,27.6,-,**,45.1,(X),(X),(X),45.1,(X),(X),(X),45.2,(X),(X),(X)
8600000US93219,93219,ZCTA5 93219,2355,139,23799,3530,77.6,6.1,21750,4601,2.0,2.3,-,**,0.0,1.4,-,**,5.8,2.7,48333,38664,0.0,1.4,-,**,14.3,4.7,29375,6167,0.3,0.3,-,**,89.6,4.2,23750,3306,2.3,1.9,12344,10152,3.9,2.4,25577,20792,50.3,6.3,23062,4361,36.6,6.7,28603,6895,9.2,3.5,15357,6068,2079,148,22686,3374,66.0,6.6,20966,4480,34.0,6.6,28361,9953,65.3,5.5,28325,4849,27.1,5.3,14913,3316,7.6,3.6,13555,3943,276,113,17857,8410,39.5,18.3,14926,7036,35.1,18.1,14044,6796,4.3,5.8,-,**,60.5,18.3,31484,24846,14.1,13.2,"2,500-",***,46.4,20.2,33387,13899,40.6,(X),(X),(X),38.6,(X),(X),(X),43.1,(X),(X),(X)
8600000US93220,93220,ZCTA5 93220,78,102,-,**,100.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,21.8,44.1,-,**,78.2,44.1,-,**,0.0,32.7,-,**,100.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,78,102,-,**,100.0,32.7,-,**,0.0,32.7,-,**,21.8,44.1,-,**,0.0,32.7,-,**,78.2,44.1,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
8600000US93221,93221,ZCTA5 93221,5001,223,48211,5660,89.4,2.1,50538,5013,0.7,0.5,35227,30551,0.7,0.7,90568,48821,0.8,0.6,-,**,0.2,0.3,-,**,5.8,1.9,35625,6683,2.5,1.2,66071,39982,34.3,2.9,30221,4055,62.8,3.1,62960,7149,4.5,2.0,29464,5636,32.1,3.3,47386,10210,35.6,3.4,71378,7726,27.9,2.9,41642,3020,3819,242,59246,6169,42.2,4.8,47221,10074,57.8,4.8,64340,6620,71.9,4.5,76198,8236,19.4,3.9,22109,4179,8.6,2.9,30455,10955,1182,207,25904,5746,52.1,8.6,24740,6420,46.1,8.7,23047,6213,6.0,3.5,50433,14174,47.9,8.6,26964,11005,33.3,7.8,19022,10360,14.6,6.3,40694,4082,47.9,(X),(X),(X),46.6,(X),(X),(X),45.9,(X),(X),(X)
8600000US93222,93222,ZCTA5 93222,685,172,41847,11752,91.5,5.9,42074,13143,0.0,4.6,-,**,3.6,3.7,-,**,4.2,4.6,-,**,0.0,4.6,-,**,0.6,0.9,-,**,0.0,4.6,-,**,2.8,2.0,-,**,89.8,6.1,42094,14673,0.9,1.1,-,**,16.9,11.0,-,**,47.7,12.9,60060,38891,34.5,10.1,34012,2608,373,133,54583,32875,52.8,16.2,-,**,47.2,16.2,-,**,70.8,17.6,77500,33870,18.5,12.2,36181,22210,10.7,16.1,-,**,312,117,40455,13573,61.2,17.9,30208,29433,56.4,19.0,-,**,4.8,6.2,-,**,38.8,17.9,62250,50118,33.3,16.4,61333,34349,5.4,7.1,-,**,35.0,(X),(X),(X),31.4,(X),(X),(X),39.4,(X),(X),(X)
8600000US93223,93223,ZCTA5 93223,2631,158,33689,3528,85.8,4.1,33172,4028,1.2,1.8,-,**,1.9,1.6,-,**,0.1,0.2,-,**,0.0,1.2,-,**,10.3,3.3,43333,13979,0.6,0.6,-,**,80.2,4.2,35607,5846,18.2,3.9,27548,5729,3.3,2.3,31306,6185,42.1,5.1,44333,8305,36.5,4.6,31677,7299,18.1,3.5,21205,4120,2190,149,35633,4351,55.8,6.0,37104,5349,44.2,6.0,33464,4896,60.7,5.7,41970,6551,25.3,5.6,24719,10627,13.9,5.2,31658,13806,441,105,14861,9120,37.4,13.9,14107,12936,28.8,12.9,11760,3695,8.6,9.1,33984,702,62.6,13.9,15278,12959,47.2,18.1,11087,8112,15.4,11.6,-,**,46.0,(X),(X),(X),47.7,(X),(X),(X),27.9,(X),(X),(X)
8600000US93224,93224,ZCTA5 93224,153,36,50938,24391,94.1,3.4,53125,26329,0.0,19.0,-,**,2.0,2.1,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,3.9,2.9,"2,500-",***,4.6,4.7,-,**,89.5,5.5,57917,27451,3.9,4.5,-,**,28.8,10.3,50625,38288,42.5,12.1,90250,21182,24.8,9.4,30833,10854,106,25,75250,20819,37.7,12.8,-,**,62.3,12.8,81250,26171,80.2,11.1,76875,25788,15.1,9.8,35500,21354,4.7,5.6,77917,20571,47,20,18906,9767,55.3,22.4,18125,2108,46.8,22.1,17500,2040,8.5,13.1,-,**,44.7,22.4,50313,45245,19.1,14.1,53125,49406,25.5,21.8,-,**,41.8,(X),(X),(X),43.4,(X),(X),(X),38.3,(X),(X),(X)
8600000US93225,93225,ZCTA5 93225,1805,177,39418,7980,93.1,4.3,41771,10776,0.0,1.8,-,**,0.0,1.8,-,**,4.4,3.3,-,**,0.0,1.8,-,**,0.0,1.8,-,**,2.5,2.9,-,**,10.0,5.9,38867,15502,83.0,6.8,42656,16602,0.0,1.8,-,**,24.4,7.4,50323,13333,52.3,8.4,40903,21612,23.3,6.3,30735,5620,1054,175,52031,16167,42.7,12.4,68510,35726,57.3,12.4,42500,15523,73.8,9.9,56742,26327,17.6,7.5,40151,16401,8.6,6.0,55938,33512,751,171,19756,7321,44.7,14.7,-,**,37.0,14.5,11987,9140,7.7,6.1,31290,18301,55.3,14.7,22888,8715,44.2,14.1,22672,8301,11.1,7.2,-,**,36.1,(X),(X),(X),38.0,(X),(X),(X),25.6,(X),(X),(X)
8600000US93226,93226,ZCTA5 93226,118,42,36923,26648,97.5,4.5,36635,19123,2.5,4.5,-,**,0.0,23.7,-,**,0.0,23.7,-,**,0.0,23.7,-,**,0.0,23.7,-,**,0.0,23.7,-,**,0.0,23.7,-,**,97.5,4.5,36635,19123,5.1,8.7,-,**,12.7,11.3,-,**,45.8,18.5,-,**,36.4,18.2,-,**,65,34,76250,64635,10.8,15.3,-,**,89.2,15.3,-,**,100.0,36.7,76250,64635,0.0,36.7,-,**,0.0,36.7,-,**,53,27,34375,23850,49.1,26.4,-,**,37.7,27.6,-,**,11.3,18.8,-,**,50.9,26.4,-,**,50.9,26.4,-,**,0.0,40.7,-,**,19.5,(X),(X),(X),29.2,(X),(X),(X),7.5,(X),(X),(X)
8600000US93230,93230,ZCTA5 93230,21286,477,51209,2637,80.4,1.9,52913,2430,4.7,1.0,46667,19538,0.7,0.3,44028,32624,3.6,0.6,75357,20605,0.1,0.1,-,**,8.4,1.4,37289,4847,2.1,0.6,42275,6704,38.4,1.7,39636,3344,51.4,1.6,63142,2717,3.1,1.0,31196,12638,38.8,1.6,56538,6062,36.7,1.4,62715,4409,21.5,1.0,37928,5284,15626,466,57908,2922,51.5,2.1,50976,5129,48.5,2.1,64545,3587,69.3,2.5,73047,3195,22.2,2.2,27521,3637,8.4,1.5,37311,9146,5660,495,33573,3605,50.0,4.4,27350,5686,43.0,4.4,23707,3573,7.0,2.1,55278,25193,50.0,4.4,39710,6358,35.7,4.7,33949,6917,14.3,3.6,70833,24034,35.7,(X),(X),(X),33.7,(X),(X),(X),35.8,(X),(X),(X)
8600000US93234,93234,ZCTA5 93234,1717,121,26321,7827,46.1,8.2,28508,8327,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,52.6,8.3,20083,8971,1.3,2.1,-,**,97.6,2.4,26536,7911,2.4,2.4,-,**,5.3,3.7,-,**,48.9,7.8,21020,7740,37.9,7.3,33790,8394,8.0,3.5,14417,10610,1464,92,26691,7998,70.4,7.2,20476,10524,29.6,7.2,39000,13213,51.2,9.0,35740,4455,36.5,7.6,14167,7744,12.4,5.3,-,**,253,103,17566,12055,34.0,18.4,11176,1222,27.7,17.5,10909,1393,6.3,7.6,-,**,66.0,18.4,26118,14429,44.3,20.2,16250,11309,21.7,17.0,-,**,38.6,(X),(X),(X),36.5,(X),(X),(X),41.9,(X),(X),(X)
8600000US93235,93235,ZCTA5 93235,1083,147,31611,8519,76.6,10.0,29821,13701,0.0,3.0,-,**,0.0,3.0,-,**,3.4,4.8,-,**,0.0,3.0,-,**,16.4,8.8,38583,19837,3.5,3.4,41346,20881,76.9,8.7,32091,9919,18.5,7.2,32763,15937,8.3,7.3,-,**,24.0,11.2,27667,20043,52.4,12.2,33344,10296,15.3,8.7,27100,15173,918,158,33333,4311,53.6,13.2,32818,12403,46.4,13.2,33814,5471,70.2,10.0,31250,9121,11.2,7.1,32697,18200,18.6,9.2,42438,4741,165,101,12230,7239,40.0,37.9,-,**,40.0,37.9,-,**,0.0,17.8,-,**,60.0,37.9,-,**,60.0,37.9,-,**,0.0,17.8,-,**,40.2,(X),(X),(X),34.9,(X),(X),(X),61.8,(X),(X),(X)
8600000US93238,93238,ZCTA5 93238,779,210,58190,17498,100.0,4.1,58190,17498,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,9.2,10.5,-,**,90.8,10.5,55069,26197,0.0,4.1,-,**,24.0,12.4,61467,54219,32.0,16.7,120472,118505,44.0,15.9,27422,21984,431,167,61505,52098,38.1,20.6,59688,24401,61.9,20.6,120885,119890,100.0,7.3,61505,52098,0.0,7.3,-,**,0.0,7.3,-,**,348,175,21818,9568,28.2,18.0,18088,12903,28.2,18.0,18088,12903,0.0,8.9,-,**,71.8,18.0,-,**,45.1,25.5,-,**,26.7,24.8,-,**,31.1,(X),(X),(X),29.2,(X),(X),(X),33.3,(X),(X),(X)
8600000US93239,93239,ZCTA5 93239,357,113,-,**,60.8,18.7,51382,37721,0.0,8.7,-,**,0.0,8.7,-,**,0.0,8.7,-,**,0.0,8.7,-,**,36.1,18.9,-,**,3.1,4.5,-,**,92.2,9.3,50592,35681,7.8,9.3,-,**,6.4,9.1,-,**,50.7,17.4,33385,29978,32.2,16.7,81938,28587,10.6,11.2,-,**,287,95,50592,40743,66.6,19.4,-,**,33.4,19.4,80875,49177,78.4,18.6,78155,52564,21.6,18.6,-,**,0.0,10.7,-,**,70,66,-,**,57.1,51.6,-,**,27.1,41.9,-,**,30.0,43.3,-,**,42.9,51.6,-,**,42.9,51.6,-,**,0.0,35.1,-,**,36.1,(X),(X),(X),44.9,(X),(X),(X),0.0,(X),(X),(X)
8600000US93240,93240,ZCTA5 93240,2837,311,30434,5336,98.0,1.9,30339,5293,0.0,1.1,-,**,1.3,1.6,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.7,1.0,-,**,3.2,3.0,-,**,94.8,3.7,30126,5699,0.7,1.0,-,**,13.7,5.5,-,**,32.5,6.7,39792,23101,53.1,7.7,28878,4131,1661,281,48054,21391,17.9,7.3,32237,23439,82.1,7.3,55034,24639,72.1,10.0,60688,31324,17.3,7.3,-,**,10.6,8.4,-,**,1176,252,25156,5015,56.1,13.5,27344,4824,50.9,13.6,27453,5189,5.2,4.3,21953,21146,43.9,13.5,22697,4339,36.3,13.2,21531,4592,7.6,5.5,-,**,29.6,(X),(X),(X),28.2,(X),(X),(X),31.5,(X),(X),(X)
8600000US93241,93241,ZCTA5 93241,4176,167,32236,3374,88.0,2.7,31833,3605,0.2,0.3,-,**,0.4,0.4,-,**,0.7,0.5,-,**,0.0,0.8,-,**,10.2,2.5,33250,10667,0.6,0.7,34531,21655,93.4,2.5,32461,3411,5.9,2.3,22424,21288,4.0,1.7,20417,7266,44.0,4.4,29712,3941,40.7,4.0,46286,8531,11.3,2.5,22102,7517,3583,195,30763,3431,64.3,4.4,29583,3483,35.7,4.4,39408,13295,63.9,5.2,38380,4237,28.0,5.3,21407,2086,8.0,3.0,27548,7509,593,141,13894,9362,50.3,13.7,-,**,34.2,12.2,11563,7582,16.0,10.1,-,**,49.7,13.7,-,**,29.3,10.3,9574,2872,20.4,10.8,54850,5698,27.7,(X),(X),(X),24.9,(X),(X),(X),32.4,(X),(X),(X)
8600000US93242,93242,ZCTA5 93242,1065,96,40364,5934,76.4,7.6,39545,6892,0.0,3.0,-,**,0.0,3.0,-,**,1.6,2.3,-,**,0.0,3.0,-,**,21.7,7.1,42837,29013,0.3,0.7,-,**,57.7,8.0,34688,15109,40.5,8.1,40320,6773,5.2,4.2,-,**,33.5,8.1,42292,2420,35.8,8.0,34866,26956,25.5,8.1,36346,9582,835,108,42465,6156,48.5,9.8,40382,16747,51.5,9.8,50682,11468,72.1,10.4,50000,29853,22.8,9.4,21048,5614,5.1,5.4,27212,11504,230,94,27941,14368,44.8,21.3,-,**,44.8,21.3,-,**,0.0,13.2,-,**,55.2,21.3,40320,16882,53.5,21.0,40203,19912,1.7,3.5,-,**,30.8,(X),(X),(X),30.9,(X),(X),(X),22.6,(X),(X),(X)
8600000US93243,93243,ZCTA5 93243,709,222,-,**,86.0,11.3,24973,22004,0.0,4.5,-,**,4.1,6.6,-,**,7.9,9.4,-,**,0.0,4.5,-,**,2.0,3.2,-,**,0.0,4.5,-,**,39.2,16.9,-,**,48.8,16.8,-,**,6.2,9.6,-,**,29.5,15.8,30457,16666,46.1,18.3,61756,8561,18.2,13.1,16506,6300,465,203,57819,51419,30.1,20.2,-,**,69.9,20.2,57862,48467,72.0,18.3,61220,7719,28.0,18.3,21225,6052,0.0,6.7,-,**,244,128,22679,16724,7.0,10.6,158365,58345,1.6,2.3,-,**,5.3,10.0,-,**,93.0,10.6,-,**,92.2,10.9,-,**,0.8,1.4,-,**,38.8,(X),(X),(X),52.0,(X),(X),(X),0.8,(X),(X),(X)
8600000US93244,93244,ZCTA5 93244,172,53,47500,19438,97.7,3.4,49167,19563,0.0,17.1,-,**,0.0,17.1,-,**,0.0,17.1,-,**,0.0,17.1,-,**,0.0,17.1,-,**,2.3,3.4,-,**,2.9,5.2,-,**,94.8,6.0,50375,17652,0.0,17.1,-,**,18.6,15.4,-,**,32.6,16.5,33056,11739,48.8,19.2,51750,13552,128,50,53611,12571,27.3,18.7,-,**,72.7,18.7,53194,6393,93.8,7.2,54722,12767,0.0,22.2,-,**,6.3,7.2,-,**,44,31,-,**,59.1,34.9,13000,8738,59.1,34.9,13000,8738,0.0,44.7,-,**,40.9,34.9,-,**,40.9,34.9,-,**,0.0,44.7,-,**,40.1,(X),(X),(X),43.0,(X),(X),(X),31.8,(X),(X),(X)
8600000US93245,93245,ZCTA5 93245,11929,422,50723,2739,65.3,3.3,54074,4249,8.2,1.7,50329,18351,2.5,0.8,49028,5234,6.6,1.5,49946,24784,0.2,0.2,-,**,14.1,2.8,40009,3257,3.0,1.1,41424,6914,31.7,2.2,39900,3772,49.6,2.6,61380,3267,10.7,2.1,35303,4377,45.8,2.7,50214,2919,29.2,2.4,64675,9757,14.4,1.6,46172,13346,9169,344,52485,3597,57.9,3.2,46110,6202,42.1,3.2,63810,5431,66.9,3.8,69435,6781,24.2,3.4,21995,2726,9.0,2.4,38857,9493,2760,370,40276,3244,52.3,7.6,31052,8305,42.4,7.6,25655,8991,9.9,4.3,55259,13115,47.7,7.6,47978,9162,31.7,6.2,42300,5267,16.0,6.3,65061,29002,30.5,(X),(X),(X),30.7,(X),(X),(X),28.4,(X),(X),(X)
8600000US93247,93247,ZCTA5 93247,5088,316,34710,4407,80.8,3.8,35569,5469,0.4,0.6,-,**,0.4,0.4,-,**,1.2,0.9,-,**,0.0,0.6,-,**,14.5,3.5,31438,7963,2.7,1.1,-,**,78.0,2.6,32879,4928,19.5,2.7,43368,7613,1.9,1.2,20114,15398,35.8,4.0,31524,6651,43.8,4.6,43414,5280,18.5,3.1,26905,2800,4059,267,40085,7052,52.1,4.7,31438,3140,47.9,4.7,48147,5372,69.0,4.2,40968,5045,20.9,4.3,43295,12189,10.1,3.0,29755,4651,1029,228,16381,4274,39.8,10.5,18462,8666,33.9,10.1,14382,4269,5.9,4.2,-,**,60.2,10.5,16174,3701,38.4,10.7,16319,6012,21.8,9.3,-,**,41.8,(X),(X),(X),41.6,(X),(X),(X),35.5,(X),(X),(X)
