xYear,State,County,Zip,rundatetime,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PillCount_Mean_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population
2016,CA,Orange,90631,01APR2018:11:21:17,20652,6231,18336,8089,434685,1615259,1341605,19556,68.6,401,259517,3053,191,16566,297,55.8,454120,6140,74,57,65,4,622,1254,44471,19,316,3,"67,619"
2016,CA,Orange,90632,10SEP2017:10:31:20,216,0,0,62,0,0,13155,198,66.4,0,,0,2,0,0,,0,0,,0,0,0,4,0,0,0,0,0,
2016,CA,Orange,90633,10SEP2017:10:31:20,81,0,0,29,0,0,6680,81,82.5,0,,0,2,0,0,,0,0,,1,0,0,3,0,0,0,0,0,
2016,CA,Los Angeles,90637,10SEP2017:10:31:20,53,0,0,37,0,0,2480,49,50.6,0,,0,2,0,0,,0,0,,0,1,0,1,0,0,0,0,0,
2016,CA,Los Angeles,90638,01APR2018:11:21:17,13984,9965,12569,5551,682477,917068,889911,13220,67.3,748,502012,4755,147,35610.5,588,60.6,673990,9290,72.6,66,52,1,446,4073,20768,26,558,11,"49,012"
2016,CA,Los Angeles,90639,10SEP2017:10:31:20,24,1,0,15,30,0,875,24,36.5,0,27,56,1,0,0,,3010,78,38.6,2,0,0,2,0,0,0,0,0,
2016,CA,Los Angeles,90640,01APR2018:11:21:17,11914,11580,12000,5974,579103,795246,626263,11478,54.6,966,361230,4478,153,33910,599,56.6,521375,9037,57.7,150,42,2,334,1891,26305,65,357,17,"62,549"
2016,CA,Los Angeles,90650,01APR2018:11:21:17,23222,5487,14612,10123,348302,1009899,1320848,22379,59,555,170050,4092,240,40901,608,67.3,568721,7879,72.2,76,64,1,608,607,34844,24,196,2,"105,549"
2016,CA,Los Angeles,90651,10SEP2017:10:31:20,105,0,0,47,0,0,5185,103,50.3,0,,0,2,0,0,,0,0,,0,0,0,6,0,0,0,0,0,
2016,CA,Los Angeles,90652,10SEP2017:10:31:20,42,0,0,9,0,0,2726,42,64.9,0,,0,3,0,0,,0,0,,0,0,0,2,0,0,0,0,0,
2016,CA,Los Angeles,90660,01APR2018:11:21:17,14545,7522,8153,6565,462728,573690,803597,14122,56.9,550,250870,3214,160,41623,684,60.9,405745,6417,63.2,49,29,2,423,16478,13251,22,238,5,"62,928"
2016,CA,Los Angeles,90661,10SEP2017:10:31:20,11,0,0,11,0,0,385,10,38.5,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90662,10SEP2017:10:31:20,11,0,0,7,0,0,466,10,46.6,0,,0,1,0,0,,0,0,,0,0,0,1,0,0,0,0,0,
2016,CA,Los Angeles,90670,01APR2018:11:21:17,4524,1666,26602,1893,140135,1246897,302542,4340,69.7,154,63642,1159,44,5049,60,84.2,155484,2194,70.9,20,43,0,118,2778,6685,3,74,0,"14,866"
2016,CA,Los Angeles,90671,10SEP2017:10:31:20,2,0,0,2,0,0,50,2,25,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Orange,90680,01APR2018:11:21:17,8652,395,9927,3463,11348,486850.5,576558,8259,69.8,28,7513,69,60,370,11,33.6,6164,158,39,15,20,2,214,72,11871,1,12,0,"29,945"
2016,CA,Los Angeles,90701,01APR2018:11:21:17,3394,1032,4309,1512,65009,297583,186691,3121,59.8,99,44882,416,36,6937,115,60.3,61376,819,74.9,15,24,1,102,1005,12769,7,43,0,"16,591"
2016,CA,Los Angeles,90702,10SEP2017:10:31:20,151,47,0,53,1590,0,9217,142,64.9,6,1349,11,4,910,17,53.5,638,19,33.6,1,0,0,5,0,0,1,3,0,
2016,CA,Los Angeles,90703,01APR2018:11:21:17,7869,13363,42773,3844,604719.5,2687889,438657,7397,59.3,977,476372,6299,103,21806,476,45.8,590211,11414,51.7,156,99,3,234,2896,25639,79,955,55,"49,399"
2016,CA,Los Angeles,90704,01APR2018:11:21:17,1145,362,859,424,23293,55127,73673,1120,65.8,26,7020,183,18,2663,51,52.2,22988,342,67.2,1,2,0,90,0,35,3,10,0,"4,090"
2016,CA,Los Angeles,90706,01APR2018:11:21:17,20752,13937,19967,8484,732009,1608174,1221639,19934,61.3,626,431957,5268,220,37797,706,53.5,636261,10220,62.3,127,57,3,588,1239,31558,53,431,11,"76,615"
2016,CA,Los Angeles,90707,10SEP2017:10:31:20,194,0,0,89,0,0,11978,193,62.1,0,,0,5,0,0,,0,0,,0,0,0,4,0,0,0,0,0,
2016,CA,Los Angeles,90710,01APR2018:11:21:17,6677,33039,32432,2928,1588385.5,1519507,380876,6433,59.2,680,882156,14989,73,44201,1008,43.9,1537609,28175,54.6,383,74,3,207,8224,4830,125,1356,31,"25,457"
2016,CA,Los Angeles,90711,10SEP2017:10:31:20,151,0,0,57,0,0,9376,151,62.1,0,,33,1,0,0,,1980,55,36,2,0,0,9,4,0,0,0,0,
2016,CA,Los Angeles,90712,01APR2018:11:21:17,9243,16133,11554,3838,1130682,732754,574389,8793,65.3,868,812329,7787,129,81280,1282,63.4,1109426,15067,73.6,73,37,4,299,36498,23615,41,947,9,"31,499"
2016,CA,Los Angeles,90713,01APR2018:11:21:17,8896,1519,12030,3576,32406,902643,594424,8526,69.7,77,35011,479,113,1605,61,26.3,21059,884,23.8,12,24,3,281,2,10525,7,46,2,"27,925"
2016,CA,Los Angeles,90714,10SEP2017:10:31:20,215,0,0,81,0,0,14232,201,70.8,0,,0,3,0,0,,0,0,,0,1,0,6,0,5,0,0,0,
2016,CA,Los Angeles,90715,01APR2018:11:21:17,4634,685,0,1988,19558,0,279345,4458,62.7,39,17045,200,55,427,19,22.5,14190,506,28,5,7,1,126,108,3551,3,17,0,"20,388"
2016,CA,Los Angeles,90716,01APR2018:11:21:17,2371,1609,2020,1255,93782,97755,121784,2309,52.7,98,80324,537,30,8155,168,48.5,74641,1053,70.9,4,3,0,57,77,226,6,51,1,"14,184"
2016,CA,Los Angeles,90717,01APR2018:11:21:17,7591,1865,4800,2912,90629,297309,467829,7319,63.9,278,54418,2157,84,27991,417,67.1,371358,4212,88.2,30,16,0,212,299,15105,7,59,4,"21,318"
2016,CA,Orange,90720,01APR2018:11:21:17,6750,25122,7442,2859,1638979,608660,415999,6287,66.2,1827,1089443,14342,99,110571,1813,61,1743054,26771,65.1,163,30,2,195,6064,22826,84,1320,50,"21,751"
2016,CA,Orange,90721,10SEP2017:10:31:20,66,0,0,22,0,0,4855,65,74.7,0,,0,2,0,0,,0,0,,1,0,0,0,1107,0,0,0,0,
2016,CA,Los Angeles,90723,01APR2018:11:21:17,10291,5100,6694,4748,272287,407137,566692,9895,57.3,373,173357,1688,110,18763,346,54.2,198334,3103,63.9,34,22,0,254,2600,11090,31,185,10,"54,099"
2016,CA,Los Angeles,90731,01APR2018:11:21:17,20784,2965,11340,8533,140025,777856,1253865,20232,62,325,155874,2007,299,23878,430,55.5,192383,3821,50.3,55,24,5,723,4368,12159,14,140,24,"59,662"
2016,CA,Los Angeles,90732,01APR2018:11:21:17,8980,11262,9992,3454,756603,721112,526166,8550,61.5,1020,742380,5867,173,70172,1130,62.1,773053,11124,69.5,70,30,0,223,17356,44100,34,849,43,"21,115"
2016,CA,Los Angeles,90733,10SEP2017:10:31:20,194,0,0,81,0,0,11095,194,57.2,0,,0,6,0,0,,0,0,,0,0,0,6,0,0,0,0,0,
2016,CA,Los Angeles,90734,10SEP2017:10:31:20,68,0,0,23,0,0,3236,53,61.1,0,,0,1,0,0,,0,0,,0,0,0,5,0,0,0,0,0,
2016,CA,Orange,90740,01APR2018:11:21:17,10915,5005,10165,4203,356489,767416,707449,10315,68.6,460,203209,4561,144,22744,415,54.8,591087,8754,67.5,57,36,2,343,3669,10702,25,216,3,"23,729"
2016,CA,Orange,90742,01APR2018:11:21:17,535,7,0,193,350,0,41527,532,78.1,2,508,5,7,95,6,15.8,350,7,50,2,0,1,20,0,0,1,1,0,831
2016,CA,Orange,90743,01APR2018:11:21:17,163,0,0,61,0,0,13775,154,89.4,0,,0,4,0,0,,0,0,,2,0,0,4,0,0,0,0,0,456
2016,CA,Los Angeles,90744,01APR2018:11:21:17,11641,3204,5579,5344,136383,325570,632130,11365,55.6,214,87999,1157,125,7143,162,44.1,122382,2215,55.3,36,14,3,399,8155,13577,17,114,1,"53,815"
2016,CA,Los Angeles,90745,01APR2018:11:21:17,12544,6917,8469,5779,373543,819805,714648,12054,59.3,515,259487,2918,119,17231,378,45.6,332746,5940,56,36,34,3,372,1965,15673,23,273,13,"57,251"
2016,CA,Los Angeles,90746,01APR2018:11:21:17,7886,3859,2225,3404,251492,262818,459970,7641,60.2,244,232761,1491,83,29101,554,52.5,203883,2837,71.9,15,9,2,255,41,3215,11,339,2,"25,990"
2016,CA,Los Angeles,90747,01APR2018:11:21:17,14,0,0,4,0,0,1140,13,87.7,0,73,1,0,0,0,,30,1,30,3,1,0,0,30,11,0,0,0,0
2016,CA,Los Angeles,90748,10SEP2017:10:31:20,134,0,0,60,0,0,8368,134,62.4,0,,0,2,0,0,,0,0,,0,0,0,4,0,0,0,0,0,
2016,CA,Los Angeles,90749,10SEP2017:10:31:20,111,0,0,49,0,0,4968,103,48.2,0,,0,2,0,0,,0,0,,0,0,0,2,0,0,0,0,0,
2016,CA,Los Angeles,90755,01APR2018:11:21:17,3056,331,2181,1222,15555,176090,181726,2921,62.2,20,13039,350,40,1297,17,76.3,36091,622,58,20,17,0,76,743,33739,1,26,1,"11,074"
2016,CA,Los Angeles,90801,10SEP2017:10:31:20,699,1144,0,280,19737,0,46796,703,66.6,46,18576,458,21,639,37,17.3,16719,939,17.8,16,35,0,26,331,703,5,33,0,
2016,CA,Los Angeles,90802,01APR2018:11:21:17,12678,5164,13587,5003,246938,864740,813416,12462,65.3,451,161176,3892,232,27541,509,54.1,373292,7065,52.8,61,27,6,408,5725,31426,17,234,2,"39,347"
2016,CA,Los Angeles,90803,01APR2018:11:21:17,10147,2146,5304,4043,91131,365252,618555,9788,63.2,154,76436,1754,226,8278,169,49,148998,3349,44.5,62,32,2,266,2208,31132,15,129,0,"32,031"
2016,CA,Los Angeles,90804,01APR2018:11:21:17,14215,12321,15548,5354,747636,959904,708210,13544,52.3,775,385839,8347,181,46085,867,53.2,943534,16073,58.7,100,23,0,327,5904,15078,49,529,25,"40,311"
2016,CA,Los Angeles,90805,01APR2018:11:21:17,23918,7744,8570,10247,372515,635359,1400798,23244,60.3,777,361046,3231,288,32770,588,55.7,338430,5608,60.3,52,23,7,659,6764,5670,20,368,9,"93,524"
2016,CA,Los Angeles,90806,01APR2018:11:21:17,13142,45528,22642,5294,3108651,1699090,723624,12691,57,2135,1710966,22850,193,170396,2602,65.5,3065767,44004,69.7,354,132,2,328,84218,41897,154,1882,57,"42,399"
2016,CA,Los Angeles,90807,01APR2018:11:21:17,10585,17806,10524,4266,1167412,788443,619602,9927,62.4,1175,728080,8556,143,84086,1298,64.8,1146614,16312,70.3,105,30,2,261,15386,16191,53,986,35,"31,481"
2016,CA,Los Angeles,90808,01APR2018:11:21:17,11895,8678,9790,4767,675614,554888,764852,11244,68,617,518040,4358,177,41000.5,668,61.4,680861,8881,76.7,70,33,2,311,11064,11597,28,399,1,"38,232"
2016,CA,Los Angeles,90809,10SEP2017:10:31:20,108,0,0,71,0,0,5451,107,50.9,0,,0,2,0,0,,0,0,,0,0,0,2,0,0,0,0,0,
2016,CA,Los Angeles,90810,01APR2018:11:21:17,8381,294,0,3709,6994,0,486045,8109,59.9,19,6538,140,95,1193,40,29.8,4273,219,19.5,7,0,1,240,13,0,1,9,0,"36,735"
2016,CA,Los Angeles,90813,01APR2018:11:21:17,14436,27001,9236,6208,1757154.5,794242,844389,14168,59.6,1399,1111693,12199,274,117813,1803,65.3,1645286,23966,68.7,160,38,4,408,19354,57699,83,1110,23,"58,911"
2016,CA,Los Angeles,90814,01APR2018:11:21:17,5764,655,1630,2193,28333,176402,332186,5531,60.1,106,25450,462,79,3206,84,38.2,44616,968,46.1,23,8,1,136,552,1704,5,35,0,"19,131"
2016,CA,Los Angeles,90815,01APR2018:11:21:17,11374,11846,11307,4564,863549.53,762675,757118,10935,69.2,1317,594742,9393,167,93143,1398,66.6,1183293,18575,63.7,108,40,4,341,2592,15259,47,746,5,"39,733"
2016,CA,Los Angeles,90822,01APR2018:11:21:17,116,17734,0,42,1098989,0,7073,118,59.9,731,595936,8606,0,36857,679,54.3,1096143,16887,64.9,231,68,0,5,9569,2416,37,649,18,117
2016,CA,Los Angeles,90831,01APR2018:11:21:17,3,0,0,3,0,0,100,3,33.3,0,,0,3,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
2016,CA,Los Angeles,90832,10SEP2017:10:31:20,32,0,0,17,0,0,3000,31,96.8,0,,0,1,0,0,,0,0,,3,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90833,10SEP2017:10:31:20,1,0,0,1,0,0,24,1,24,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90834,10SEP2017:10:31:20,2,0,0,1,0,0,180,2,90,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90835,10SEP2017:10:31:20,11,0,0,3,0,0,429,11,39,0,,0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,
2016,CA,Los Angeles,90840,10SEP2017:10:31:20,7,59,21,7,914,405,170,6,28.3,6,1105,20,0,280,7,40,685,43,15.9,12,1,0,0,129,1,0,1,0,
2016,CA,Los Angeles,90842,10SEP2017:10:31:20,1,0,0,1,0,0,30,1,30,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90844,10SEP2017:10:31:20,7,0,0,4,0,0,394,7,56.3,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90846,10SEP2017:10:31:20,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90847,10SEP2017:10:31:20,4,0,0,2,0,0,290,3,96.7,0,,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90848,10SEP2017:10:31:20,4,0,0,2,0,0,195,4,48.8,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90853,10SEP2017:10:31:20,97,46,0,38,532,0,7219,95,76,2,720,20,4,10,1,10,532,46,11.6,2,0,0,3,240,0,0,1,0,
2016,CA,Los Angeles,90895,10SEP2017:10:31:20,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,90899,10SEP2017:10:31:20,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,91001,01APR2018:11:21:17,8558,5603,3470,3776,475294,323079,510392,8208,62.2,446,323523,2712,117,33304,427,78,454699,5342,85.1,37,17,1,224,51295,10980,8,451,75,"36,126"
2016,CA,Los Angeles,91003,10SEP2017:10:31:20,97,0,0,47,0,0,6637,97,68.4,0,,0,5,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,CA,Los Angeles,91006,01APR2018:11:21:17,5362,15566,7206,2483,949277,528176,310476,5045,61.5,1305,545457,9455,64,58405,1032,56.6,1076912,17911,60.1,158,61,1,140,22368,26567,64,801,15,"31,715"
2016,CA,Los Angeles,91007,01APR2018:11:21:17,5230,17340,9076,2487,1028452,533115,274102,4877,56.2,1234,927267,8840,57,81763,1253,65.3,1040905,16368,63.6,172,80,0,119,3125,11320,65,1069,31,"34,095"
2016,CA,Los Angeles,91008,01APR2018:11:21:17,213,314,0,74,6501,0,16586,201,82.5,16,6981,136,3,248,12,20.7,6441,309,20.8,8,0,0,9,63,0,0,12,0,"1,391"
2016,CA,Los Angeles,91009,10SEP2017:10:31:20,76,0,0,32,0,0,4035,76,53.1,0,,0,1,0,0,,0,0,,0,0,0,2,0,0,0,0,0,
2016,CA,Los Angeles,91010,01APR2018:11:21:17,7367,13915,9063,3024,972291,618044,417644,6975,59.9,791,774831,6811,75,53533,792,67.6,965618,12407,77.8,252,85,0,172,1400,4049,110,1161,60,"26,074"
2016,CA,Los Angeles,91011,01APR2018:11:21:17,3647,3404,1319,1948,96889,61765,193472,3471,55.7,203,76067,4071,75,8854,226,39.2,329323,7957,41.4,85,37,0,65,529,1888,13,77,1,"20,280"
2016,CA,Los Angeles,91012,10SEP2017:10:31:20,99,0,0,36,0,0,8841,99,89.3,0,,0,0,0,0,,0,0,,1,1,0,2,0,0,0,0,0,
2016,CA,Los Angeles,91016,01APR2018:11:21:17,11861,4250,40455,4655,241046,3377010,759140,11363,66.8,240,114665,1876,123,8801,193,45.6,231904,3760,61.7,28,54,1,310,278,21307,10,114,0,"40,598"
2016,CA,Los Angeles,91017,10SEP2017:10:31:20,160,1,0,71,15,0,9248,156,59.3,0,17,7,1,0,0,,366,11,33.3,1,1,0,8,5,14479,0,0,0,
2016,CA,Los Angeles,91020,01APR2018:11:21:17,2121,2186,5020,846,66594,249195,99621,2009,49.6,111,62208,689,30,3083,95,32.5,54275,1207,45,12,9,0,43,32,3699,5,56,0,"8,415"
2016,CA,Los Angeles,91021,10SEP2017:10:31:20,12,0,0,12,0,0,250,11,22.7,0,,0,2,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
